uri|name|danceability|energy|loudness|speechiness|acousticness|instrumentalness|liveness|valence|tempo|duration_ms|popularity|explicit|album_name|artist_name_1|artist_uri_1|artist_name_2|artist_uri_2|release_album_date
spotify:track:4NGPmvg2XygCfwlGQpzASW|Dear My Closest Friend|0.595|0.544|-7.625|0.0262|0.073|0.0|0.0858|0.209|134.132|149546|35|False|Remember To Live|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2010-01-01
spotify:track:7FCwiuWa5tvFc73c13fBJ2|Light In Your Eyes|0.453|0.587|-8.035|0.0327|0.0428|0.0|0.119|0.455|129.924|235253|33|False|Remember To Live|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2010-01-01
spotify:track:7LHXqGF5LWLHoBCiEOvq6x|Believe In Dreams|0.382|0.302|-10.862|0.0331|0.0285|0.000145|0.111|0.256|135.076|267840|34|False|Remember To Live|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2010-01-01
spotify:track:25ACAWFEyfNtAXgm8ykhlK|Beautiful Bride|0.581|0.886|-4.793|0.0331|0.0113|0.0|0.359|0.395|96.992|183186|28|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:2pxv6lQNPkh3pxCUu3kPE2|Again|0.417|0.973|-3.746|0.103|0.000177|0.0|0.354|0.472|156.041|184920|32|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:7IELBBZwEB8GXzSaMI4Cq5|Chasm|0.371|0.862|-4.729|0.0529|0.000871|0.0|0.216|0.329|158.972|173613|27|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:0NdrF1zWcuK3Truu6ZNcJD|Missing|0.469|0.922|-3.574|0.062|0.000273|2.15e-05|0.351|0.287|136.994|174440|28|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:11SI0OkmNFak8xyj3coHPN|This Close|0.481|0.936|-4.164|0.0587|0.00323|0.000107|0.186|0.426|148.174|199933|26|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:1pmjWLQU0wL3OTaOcq1li7|The Kind|0.569|0.951|-4.694|0.0661|0.023|0.0|0.38|0.0777|127.065|166880|25|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:5qGPIranSo4ml1ZO85leRt|In The Dark|0.507|0.932|-4.823|0.056|0.00765|0.000235|0.364|0.212|112.031|226520|26|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:4o9DX5sNIPi31vlFGu325L|Set Apart This Dream|0.407|0.849|-5.406|0.0523|0.00455|0.0|0.723|0.476|150.027|194960|24|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:71xqxs3oh9W0yyaru3UPWt|Swept Away|0.413|0.962|-4.91|0.0671|0.00298|0.00868|0.227|0.183|144.923|249120|24|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:4nvHfE47d8HgRcdZxuF4Bp|Tiny Heart|0.344|0.761|-4.393|0.0316|0.0142|0.0|0.3|0.161|172.092|186840|23|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:3VGmHcjlwXaa5y82Rum3Pn|Treasure|0.493|0.787|-5.357|0.0434|0.0621|0.0|0.0935|0.281|137.034|204106|23|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:0jDDFjnyyK3etasmjUVsjZ|Circle|0.47|0.914|-4.804|0.0623|0.0239|0.0|0.315|0.336|146.135|182853|26|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:1U8NFMSHRYoDOtJlBqCQC7|Arise|0.449|0.891|-5.1|0.0544|0.00505|0.0|0.305|0.173|146.044|258399|27|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:059BkNKvXKWcXj7v10jz01|Uncle Bobby|0.497|0.73|-5.639|0.0293|0.0358|0.00112|0.119|0.0761|95.028|262120|21|False|Memento Mori|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2009-01-01
spotify:track:0GLKgpMlHsllcQm3iFgSrV|Perfect|0.423|0.96|-3.972|0.159|0.000406|1.2e-06|0.0816|0.357|146.037|169440|0|False|Flyleaf (Re-Release)|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2005
spotify:track:0Cbm3uFENIjsl9aBmhzE8L|Sorrow|0.478|0.83|-3.562|0.0384|0.0149|0.0|0.333|0.354|140.355|165973|0|False|Flyleaf (Re-Release)|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2005
spotify:track:1cEe25jfg4RDKXjb3FgpTJ|I'm Sorry|0.508|0.977|-2.696|0.139|0.00647|0.000104|0.351|0.405|139.978|163760|0|False|Flyleaf (Re-Release)|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2005
spotify:track:4rsRQdcvWuyIoaQyLIPN0s|Red Sam|0.428|0.933|-4.25|0.0458|0.00484|0.0|0.139|0.77|166.023|200066|0|False|Flyleaf (Re-Release)|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2005
spotify:track:6SZ6G5c4Ldmv2azhhPKY00|There For You|0.398|0.616|-5.241|0.0306|0.0179|0.0|0.116|0.21|160.01|167826|0|False|Flyleaf (Re-Release)|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2005
spotify:track:4cagxnpu2DTjAZVcxdEF66|Breathe Today|0.481|0.965|-4.197|0.0635|0.00196|2.08e-06|0.608|0.654|91.052|149893|0|False|Flyleaf (Re-Release)|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2005
spotify:track:2qU7uf6yFNYj7yw361sVry|So I Thought|0.246|0.754|-5.674|0.0482|0.00244|0.0|0.119|0.184|174.118|290733|0|False|Flyleaf (Re-Release)|Flyleaf|spotify:artist:4IliztYDlfMvzQzbx50o60|||2005
spotify:track:6znv7i4Wif5fLwI6OjKHZ4|Back Here|0.624|0.945|-3.109|0.0343|0.0698|4.57e-06|0.0867|0.914|104.77|218200|54|False|Sooner Or Later|BBMAK|spotify:artist:7y1GT7SdgGiFLWoktv2TSw|||2000-01-01
spotify:track:6vfzTgsEdN30THva2kGqSV|The Bog|0.634|0.887|-10.694|0.0418|0.00137|0.00329|0.0583|0.582|121.685|330866|27|False|Steel Works!|Bigod 20|spotify:artist:6ShRDU9xWQPPKJQobL61Xd|||1992
spotify:track:6Gth28s3RFaz7JBeQwznZi|The Boogie Monster|0.8|0.603|-6.648|0.0332|0.652|0.47|0.188|0.92|103.984|170453|35|False|St. Elsewhere|Gnarls Barkley|spotify:artist:5SbkVQYYzlw1kte75QIabH|||2006-05-02
spotify:track:1oPHQirLVcgj85NWdiyuJD|Cool|0.707|0.726|-3.515|0.0279|0.0315|0.000221|0.359|0.809|112.026|189280|0|False|Love Angel Music Baby|Gwen Stefani|spotify:artist:4yiQZ8tQPux8cPriYMWUFP|||2004-10-27
spotify:track:1bBBtMNXBkhM72pcyOcVya|Dark Blue|0.691|0.522|-6.387|0.0288|0.149|0.000485|0.0685|0.361|127.004|275480|38|False|Return Of Saturn|No Doubt|spotify:artist:0cQbJU1aAzvbEmTuljWLlF|||2000
spotify:track:4EnbEcYpoGQAIGNLaZa4Nn|Daylight Dancer|0.46|0.874|-3.299|0.0298|9.89e-05|0.231|0.0405|0.0699|110.146|230333|38|False|Comalies|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2002-10-16
spotify:track:7EdBtVB7W6k4uoWQBiIZoP|Devoted|0.279|0.802|-6.225|0.0543|0.000118|0.52|0.0561|0.321|176.075|232720|31|False|Karmacode|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2006
spotify:track:6kPM1rdDqqPdPMZSzXNwNV|Do It Again|0.419|0.814|-5.738|0.402|0.454|0.00177|0.527|0.345|132.638|244840|44|False|Songs For The Deaf|Queens of the Stone Age|spotify:artist:4pejUc4iciQfgdX6OKulQn|||2002
spotify:track:7saSKdV5dhnh206Mw82GR2|Dog New Tricks|0.496|0.94|-5.087|0.0406|1.87e-05|0.736|0.085|0.628|124.232|237306|25|False|Garbage (20th Anniversary Deluxe Edition/Remastered)|Garbage|spotify:artist:6S0GHTqz5sxK5f9HtLXn9q|||1995
spotify:track:30dBgD6BasdrY7qiMO4jOz|Don't Cry Out|0.502|0.85|-3.885|0.0407|0.00174|0.00899|0.164|0.195|130.057|250040|43|False|We Are Pilots|Shiny Toy Guns|spotify:artist:6UocZe4AprSYBvmn3J0oqY|||2006-01-01
spotify:track:4rr67zXmEYf9ykLigeEsbv|Don't Dream It's Over|0.439|0.422|-17.227|0.0409|0.0148|4.84e-05|0.0697|0.551|81.833|236933|0|False|Crowded House|Crowded House|spotify:artist:7ohlPA8dRBtCf92zaZCaaB|||1986
spotify:track:3iDWUSyt9bLQa6F0rg85u9|Don't Think of Me|0.507|0.605|-7.954|0.0298|7.15e-05|2.12e-06|0.0871|0.232|93.898|272360|30|False|No Angel|Dido|spotify:artist:2mpeljBig2IXLXRAFO9AAs|||1999-06-01
spotify:track:6dpWbwQ4ZGNSW6q4yKCiRZ|The Dope Show|0.556|0.734|-6.337|0.0398|8.01e-06|0.00102|0.32|0.335|134.949|220933|41|True|Lest We Forget - The Best Of|Marilyn Manson|spotify:artist:2VYQTNDsvvKN9wmU5W7xpj|||2004-01-01
spotify:track:3Kw4KEYQg6JaqUD8ZgAwz6|The Beautiful People|0.609|0.95|-4.898|0.116|0.00423|0.06|0.0433|0.771|144.017|222773|54|True|Lest We Forget - The Best Of|Marilyn Manson|spotify:artist:2VYQTNDsvvKN9wmU5W7xpj|||2004-01-01
spotify:track:01rQTQ17meSwW9qCMy5MWj|Down|0.285|0.95|-3.83|0.245|0.000187|0.000587|0.11|0.182|114.045|212440|26|False|Something Like Human|Fuel|spotify:artist:0EyuKHE1AeE9lWUF8mzKVp|||2000-09-19
spotify:track:1iHVwGKN7PKwIrj4X0erON|Early Winter|0.602|0.805|-5.933|0.0316|0.0957|0.0032|0.151|0.435|111.997|284786|41|False|The Sweet Escape|Gwen Stefani|spotify:artist:4yiQZ8tQPux8cPriYMWUFP|||2006-01-01
spotify:track:72PfyhTg1qeoofRWfcyOan|Emit Remmus|0.354|0.964|-1.822|0.0973|5.08e-05|0.203|0.326|0.526|113.079|240200|46|False|Californication|Red Hot Chili Peppers|spotify:artist:0L8ExT028jH3ddEcZwqJJ5|||1999-06-08
spotify:track:1CDtubxjXS2ehgdOIWzZ0X|Entwined|0.393|0.708|-2.967|0.0304|0.00416|0.0547|0.455|0.477|145.986|239560|33|False|Comalies|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2002-10-16
spotify:track:5SVsjj2qEr2Oj0iW8GvQiQ|Everlasting Friend|0.661|0.646|-7.272|0.0391|0.188|2.29e-06|0.2|0.609|93.032|245800|34|False|Foiled|Blue October|spotify:artist:1TJbmc7jTpw78GKCiMpvDh|||2006-01-01
spotify:track:1RNtm45kw0hPMBz7gKiIYu|Everything's Not Lost - Includes Hidden Track 'Life Is For Living'|0.374|0.456|-7.35|0.0368|0.104|0.000176|0.197|0.0763|135.643|436440|61|False|Parachutes|Coldplay|spotify:artist:4gzpq5DPGxSnKTe4SA8HAU|||2000-07-10
spotify:track:5ECMRJbRlj0FZRg9cRg94m|Ex-Girlfriend|0.546|0.907|-4.117|0.09|0.0135|0.00232|0.169|0.654|173.178|212400|56|False|Return Of Saturn|No Doubt|spotify:artist:0cQbJU1aAzvbEmTuljWLlF|||2000
spotify:track:188WmhN2UxHFfRSAxV3OV1|Faultine|0.454|0.854|-4.865|0.0364|6.02e-05|0.000524|0.281|0.537|157.824|229691|0|False|Every Six Seconds|Saliva|spotify:artist:5S6hjAxgxjsLylsTtMIimO|||2001-01-01
spotify:track:0YNNfiKJb4yqUDtCcX1cHK|Gotta Have You|0.678|0.363|-10.9|0.0318|0.872|0.000101|0.0798|0.543|75.004|199786|49|False|Say I Am You|The Weepies|spotify:artist:6pwHWKweuoCyx3OoFaD0Q5|Deb Talan|spotify:artist:7tFFagB7kjwoCTP3QMlzJD|2006
spotify:track:7lkXRZ5Z6ydeeYcCrrqLno|Greater Than/Less Than|0.445|0.834|-4.384|0.0331|0.000282|0.507|0.202|0.0648|107.022|290493|0|False|Every Six Seconds|Saliva|spotify:artist:5S6hjAxgxjsLylsTtMIimO|||2001-01-01
spotify:track:5AFxE1OMxVHLcH5PYRfmcg|Harajuku Girls|0.871|0.82|-4.42|0.0647|0.0932|0.0|0.113|0.838|114.007|290520|0|False|Love Angel Music Baby|Gwen Stefani|spotify:artist:4yiQZ8tQPux8cPriYMWUFP|||2004-10-27
spotify:track:0I7y3aEavUHgkt4aCreBDa|Heaven's a Lie|0.426|0.881|-3.458|0.0403|0.0011|0.00279|0.124|0.384|140.004|286533|54|False|Comalies|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2002-10-16
spotify:track:0ySdXfvOy7zCc59yz2Dx8q|Hey Baby|0.597|0.86|-3.959|0.205|0.0588|0.0|0.266|0.759|187.338|206760|41|False|The Singles Collection|No Doubt|spotify:artist:0cQbJU1aAzvbEmTuljWLlF|Bounty Killer|spotify:artist:6UuT0BJZ9vF8Y1sxXnJl2s|2003-01-01
spotify:track:77Rs047lC74BzcNm2VS4hX|Honestly Ok|0.606|0.589|-9.163|0.0529|0.147|0.0298|0.193|0.535|180.976|277533|30|False|No Angel|Dido|spotify:artist:2mpeljBig2IXLXRAFO9AAs|||1999-06-01
spotify:track:2Zm431XQvXekPBztL2CgM8|Humane|0.405|0.802|-2.848|0.034|0.00125|0.135|0.13|0.187|120.038|252893|31|False|Comalies|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2002-10-16
spotify:track:7eHX8TjLXoMeofytWuDYyE|I'm No Angel|0.835|0.622|-8.036|0.0312|0.0702|0.00511|0.1|0.783|99.534|235560|29|False|No Angel|Dido|spotify:artist:2mpeljBig2IXLXRAFO9AAs|||1999-06-01
spotify:track:7peh6LUcdNPcMdrSH4JPsM|I Don't Trust Myself (With Loving You)|0.842|0.384|-11.384|0.0353|0.638|0.000487|0.0998|0.604|84.026|292013|61|False|Continuum|John Mayer|spotify:artist:0hEurMDQu99nJRq8pTxO14|||2006-09-11
spotify:track:2bo1tTjK87OHKKUDFthqHx|I Like Dirt|0.712|0.969|-1.503|0.161|0.0113|0.0319|0.0904|0.802|105.077|157626|52|False|Californication (Deluxe Edition)|Red Hot Chili Peppers|spotify:artist:0L8ExT028jH3ddEcZwqJJ5|||1999-06-08
spotify:track:09QZAEmdbq28OaNyqTOEvY|Icky Thump|0.424|0.632|-7.243|0.0922|0.021|0.0117|0.0545|0.356|97.694|254533|1|False|Icky Thump|The White Stripes|spotify:artist:4F84IBURUo98rz4r61KF70|||2007-06-15
spotify:track:7GCxSynx3PNxXXrVrmGvkx|Isobel|0.676|0.397|-9.777|0.029|0.157|5.6e-05|0.11|0.252|136.029|234106|26|False|No Angel|Dido|spotify:artist:2mpeljBig2IXLXRAFO9AAs|||1999-06-01
spotify:track:4jjtFbO4dYu4JO0CIph6Ak|Le Disko|0.762|0.697|-3.657|0.0463|0.0688|7.52e-05|0.269|0.705|123.033|203306|52|True|We Are Pilots|Shiny Toy Guns|spotify:artist:6UocZe4AprSYBvmn3J0oqY|||2006-01-01
spotify:track:2tMLPDIY5H1zICjyDLMXeT|Liberate|0.549|0.99|-4.358|0.0752|3.78e-05|0.000837|0.343|0.493|124.075|206893|57|True|Believe|Disturbed|spotify:artist:3TOqt5oJwL9BE2NG9MEwDa|||2002-09-16
spotify:track:3p5S0XHbYsTIJOqftXsCIn|Milk|0.54|0.802|-6.118|0.0269|0.071|0.000942|0.227|0.568|95.056|229666|20|False|Absolute Garbage (Special Edition)|Garbage|spotify:artist:6S0GHTqz5sxK5f9HtLXn9q|||2007-01-01
spotify:track:4Ppy0KysTPcXyzyP5JiJDx|mOBSCENE|0.548|0.954|-4.008|0.0806|5.49e-05|0.000137|0.245|0.488|130.086|205720|53|True|The Golden Age Of Grotesque|Marilyn Manson|spotify:artist:2VYQTNDsvvKN9wmU5W7xpj|||2003-01-01
spotify:track:5HCiZU6LSLNNu97kgWB2CF|My Lover's Box|0.52|0.854|-4.444|0.0315|8.77e-05|0.0329|0.185|0.67|104.211|235160|26|False|Garbage (20th Anniversary Deluxe Edition/Remastered)|Garbage|spotify:artist:6S0GHTqz5sxK5f9HtLXn9q|||1995
spotify:track:1j3ZbU1C31BfvSLQsPqbLi|New|0.51|0.802|-5.583|0.0413|0.155|0.0|0.0781|0.264|169.966|264253|34|False|The Singles Collection|No Doubt|spotify:artist:0cQbJU1aAzvbEmTuljWLlF|||2003-01-01
spotify:track:1HzkkW4fnMHzjRW9PROyPt|The Nobodies|0.466|0.869|-3.993|0.0554|3.76e-05|6.6e-05|0.0475|0.25|150.029|215906|36|False|Lest We Forget - The Best Of|Marilyn Manson|spotify:artist:2VYQTNDsvvKN9wmU5W7xpj|||2004-01-01
spotify:track:6vS5siwSidItcWFXskcpAA|Our Truth|0.506|0.724|-7.086|0.0281|0.000114|0.628|0.151|0.0697|102.037|243106|54|False|Karmacode|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2006
spotify:track:3a26VAAeeZ9BMKbdXKFhj9|Personal Jesus - 2006 Remaster|0.689|0.844|-5.519|0.0348|0.0963|0.00852|0.0621|0.772|129.973|225040|34|False|The Best of Depeche Mode, Volume 1|Depeche Mode|spotify:artist:762310PdDnwsDxAQxzQkfX|||2006-11-14
spotify:track:0Y3uvjA2ssDylY2h5oiB7T|Personal Jesus|0.578|0.94|-5.273|0.137|0.000224|0.00623|0.699|0.246|130.134|246666|47|False|Lest We Forget - The Best Of|Marilyn Manson|spotify:artist:2VYQTNDsvvKN9wmU5W7xpj|||2004-01-01
spotify:track:3s5iP7A8jiEdNmRqNFCrdA|The Reflecting God|0.483|0.953|-5.051|0.178|0.000122|0.754|0.462|0.251|170.023|336493|31|True|Lest We Forget - The Best Of|Marilyn Manson|spotify:artist:2VYQTNDsvvKN9wmU5W7xpj|||2004-01-01
spotify:track:1wOYurSROnaaK8516lfK6W|Running|0.708|0.583|-7.018|0.0262|0.191|1.54e-05|0.0883|0.38|113.12|241760|0|False|Rock Steady|No Doubt|spotify:artist:0cQbJU1aAzvbEmTuljWLlF|||2001-12-11
spotify:track:1i5c5PXgKEBQbMTgaIQwqn|Same|0.544|0.459|-8.821|0.0264|0.264|0.16|0.179|0.195|129.058|235746|37|False|Final Straw|Snow Patrol|spotify:artist:3rIZMv9rysU7JkLzEaC5Jp|||2004-01-01
spotify:track:0O8RjwNco465s5o9Ix9IYj|Savior|0.241|0.824|-2.785|0.0479|0.00124|5.83e-06|0.0955|0.2|83.663|292400|53|False|Californication (Deluxe Edition)|Red Hot Chili Peppers|spotify:artist:0L8ExT028jH3ddEcZwqJJ5|||1999-06-08
spotify:track:4Q6f9HqFcXzWQtHyvhVOLA|Self Deception|0.486|0.961|-3.208|0.0536|0.000171|0.25|0.311|0.604|140.055|211973|31|False|Comalies|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2002-10-16
spotify:track:0f7QAssxKzexRC27dDuub8|Send Me An Angel|0.597|0.672|-6.15|0.0356|3.65e-05|0.0455|0.372|0.265|130.038|237960|0|False|100 Gothic & Industrial For Vampires & Halloween|Zeromancer|spotify:artist:0tQn2q1TIEenLgodtb8Nhx|||2010-09-01
spotify:track:19HLwdC5QHZKixUvsdGPJx|Serious|0.791|0.844|-2.435|0.0365|0.131|1.18e-05|0.0347|0.789|109.606|286760|0|False|Love Angel Music Baby|Gwen Stefani|spotify:artist:4yiQZ8tQPux8cPriYMWUFP|||2004-10-27
spotify:track:1EaQBZkk1sEO20UL2sfk27|Shaken|0.434|0.529|-5.138|0.0291|0.0125|0.0|0.113|0.0889|130.92|223280|22|False|We Are Pilots|Shiny Toy Guns|spotify:artist:6UocZe4AprSYBvmn3J0oqY|||2006-01-01
spotify:track:0qksx8mV28lztYIZ1om8ml|Shiver|0.396|0.803|-6.186|0.0487|0.0334|0.0|0.0688|0.286|116.705|304200|70|False|Parachutes|Coldplay|spotify:artist:4gzpq5DPGxSnKTe4SA8HAU|||2000-07-10
spotify:track:3hoUASQwAAUwpQGXH8VioM|The Sky Is Fallin'|0.364|0.781|-4.4|0.0975|0.114|0.000245|0.732|0.338|169.036|375866|47|False|Songs For The Deaf|Queens of the Stone Age|spotify:artist:4pejUc4iciQfgdX6OKulQn|||2002
spotify:track:6zUNg7tJFiM2n3GI71EJWG|Slide|0.595|0.476|-8.668|0.0231|0.311|0.00142|0.087|0.375|90.775|292600|27|False|No Angel|Dido|spotify:artist:2mpeljBig2IXLXRAFO9AAs|||1999-06-01
spotify:track:3y9p60VKSjscT2M2de0uz8|Smiley Faces|0.562|0.886|-2.448|0.0367|0.00759|0.0|0.312|0.636|86.999|185413|47|False|St. Elsewhere|Gnarls Barkley|spotify:artist:5SbkVQYYzlw1kte75QIabH|||2006-05-02
spotify:track:5xHR6Eo11YoZjdkVtIwbb5|Still On Your Side|0.517|0.808|-4.519|0.0262|0.0769|0.0|0.298|0.52|85.052|230960|26|False|Sooner Or Later|BBMAK|spotify:artist:7y1GT7SdgGiFLWoktv2TSw|||2000-01-01
spotify:track:5noFldXMzT9SbvgCvyen2L|Storm|0.353|0.845|-3.932|0.0721|0.00198|0.0|0.108|0.323|172.082|261373|0|False|Back Into Your System|Saliva|spotify:artist:5S6hjAxgxjsLylsTtMIimO|||2002-11-01
spotify:track:0afDVuVu6iMIhU2zQ5lfPF|Storm Coming|0.597|0.986|-2.969|0.13|0.0113|0.000308|0.274|0.857|150.018|188160|34|False|St. Elsewhere|Gnarls Barkley|spotify:artist:5SbkVQYYzlw1kte75QIabH|||2006-05-02
spotify:track:0cOyhnhy13lc5G5nr4EF0q|Tainted Love|0.637|0.95|-4.4|0.109|0.00104|7.35e-06|0.288|0.511|142.018|200066|62|False|Lest We Forget - The Best Of|Marilyn Manson|spotify:artist:2VYQTNDsvvKN9wmU5W7xpj|||2004-01-01
spotify:track:4ELHk26fjscfQpmKHV0gLe|Tight Rope|0.436|0.947|-3.308|0.0724|0.000104|0.143|0.336|0.367|142.068|255200|37|False|Comalies|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2002-10-16
spotify:track:4xanWVQIzdCf51mg8cd1cQ|Times Like These|0.36|0.905|-3.808|0.0812|1.37e-05|7.51e-06|0.0753|0.309|144.544|267973|59|False|Greatest Hits|Foo Fighters|spotify:artist:7jy3rLJdDQY21OgRLCZ9sD|||2009-11-03
spotify:track:1ljUMhT0vIaNhMRrf8RYXr|To the Edge|0.517|0.596|-6.781|0.0292|3.27e-05|0.00191|0.0959|0.0945|110.021|201906|37|False|Karmacode|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2006
spotify:track:0aqmgKRH04ItzeBUxlujCD|Trapped In A Box|0.691|0.573|-12.651|0.0755|0.231|6.32e-05|0.716|0.687|131.817|202293|45|False|No Doubt|No Doubt|spotify:artist:0cQbJU1aAzvbEmTuljWLlF|||1992-01-01
spotify:track:3RaxN3FA8bvtjHPBEaDnID|Unspoken|0.452|0.885|-2.29|0.045|0.00618|7.69e-05|0.135|0.593|106.102|217666|36|False|Comalies|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2002-10-16
spotify:track:7h14W1uQK7sjpVI1oVTobt|Wandering Star|0.639|0.37|-10.883|0.0723|0.504|0.587|0.117|0.707|80.152|293200|59|False|Dummy|Portishead|spotify:artist:6liAMWkVf5LH7YR9yfFy1Y|||1994-01-01
spotify:track:4bPkBHKLKd9WHizsvM2zV3|Warning Sign|0.532|0.433|-9.423|0.0278|0.0942|0.0121|0.142|0.0395|140.666|331133|64|False|A Rush of Blood to the Head|Coldplay|spotify:artist:4gzpq5DPGxSnKTe4SA8HAU|||2002-08-08
spotify:track:29bO9mtroMXBjCBH7Pbbwq|We Are Pilots|0.596|0.825|-5.407|0.0368|0.0455|0.00118|0.108|0.426|101.993|254866|27|False|We Are Pilots|Shiny Toy Guns|spotify:artist:6UocZe4AprSYBvmn3J0oqY|||2006-01-01
spotify:track:6X2MDg2350Z7UMYSNjSjUy|Weight Of The World|0.383|0.888|-4.611|0.0817|0.000894|8.58e-06|0.089|0.387|180.079|268066|0|False|Back Into Your System (Explicit Version)|Saliva|spotify:artist:5S6hjAxgxjsLylsTtMIimO|||2002-11-04
spotify:track:5MZFXKHRKB59gb7KZPAaBi|What I See|0.503|0.715|-6.463|0.0258|3.92e-06|0.833|0.141|0.183|103.98|221093|33|False|Karmacode|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2006
spotify:track:3nzL5CIQiCEt6jRt1AlQ9d|Whatever It Takes|0.439|0.874|-4.165|0.0299|0.00571|0.0|0.176|0.527|150.036|207240|61|False|Who We Are|Lifehouse|spotify:artist:5PokPZn11xzZXyXSfnvIM3|||2007
spotify:track:7AdsGzEPnPWqpzA2qax2Z1|Who Cares?|0.703|0.883|-5.603|0.144|0.115|1.52e-05|0.45|0.908|163.986|147880|36|False|St. Elsewhere|Gnarls Barkley|spotify:artist:5SbkVQYYzlw1kte75QIabH|||2006-05-02
spotify:track:23iFER67b8UKCW67hQTJOs|Within Me|0.284|0.528|-6.838|0.0307|0.0048|0.0191|0.113|0.116|106.616|218906|39|False|Karmacode|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2006
spotify:track:7rczpwobym4Vi0tOb2iINf|Without Fear|0.394|0.615|-7.069|0.0308|0.000917|0.00556|0.101|0.232|90.004|239733|28|False|Karmacode|Lacuna Coil|spotify:artist:4OAddazJM576euUnFSvXSL|||2006
spotify:track:0ZkLBauXOMQLQAdzQKawSl|The Worst Day Since Yesterday|0.338|0.49|-7.634|0.0341|0.257|3.34e-06|0.241|0.341|138.165|218786|0|False|Swagger|Flogging Molly|spotify:artist:5kQGFREO5FzMBMsAO3cEtj|||2000-03-07
spotify:track:2cAMcIVnAt4vyObDAwY10j|Wow|0.474|0.928|-5.681|0.0471|5.83e-05|0.0136|0.0849|0.306|142.999|242026|38|False|Final Straw|Snow Patrol|spotify:artist:3rIZMv9rysU7JkLzEaC5Jp|||2004-01-01
spotify:track:6l9pwZPZI6sY6VjktYjA77|Your Eyes Open|0.539|0.698|-8.287|0.0293|0.000366|0.000145|0.308|0.515|129.999|202720|0|False|Hopes and Fears (Deluxe Edition)|Keane|spotify:artist:53A0W3U0s8diEn9RhXQhVz|||2009-01-01
spotify:track:4DppGM42Nkckgnv4uJVLze|Cross Bones Style|0.515|0.64|-9.799|0.0426|0.775|0.0562|0.112|0.314|111.157|272200|0|False|Moon Pix|Cat Power|spotify:artist:6G7OerKc3eBO9sVkRNopFC|||1998-09-22
spotify:track:1fMEUGs5CvRv0VrcJlQITt|Good To Be Alive (Hallelujah)|0.784|0.882|-3.646|0.0451|0.0377|0.0|0.65|0.699|120.017|189869|0|False|Magazines Or Novels (Deluxe Edition)|Andy Grammer|spotify:artist:2oX42qP5ineK3hrhBECLmj|||2014-08-05
